Date,ST_MACRO,LT_MACRO,EM_MACRO,G7_OECD,KR_CLI,KR_INDUSTRIAL,KR_EXPORT,KR_RETAIL,KR_CONSUMER,RATE_SPREAD,DXY,CVIX,EMBI,FX,VIX,VKOSPI,CDS_PREM,F_NET_BUYING,DM_turbulence,EM_Turbulence,KR_Turbulence,KR_Systemic,GRCI,KRCI,GRCI_STABLE,GRCI_CRISIS,KRCI_STABLE,KRCI_CRISIS,MSCI_ACWI,KOSPI
2017-09-22,0.5,0.29,0.29,100.59,101.2,2.3,17.4,2.74,110,0.82,92.17,8.66,319.85,"1,136.70",9.59,12.32,71.54,"-32,736",0.7,0.66,0.76,-1.43,0.26,0.34, 1 ,  , 1 ,  ,486.66,2388.71
2017-09-29,0.24,0.18,0.28,100.59,101.2,2.3,17.4,2.74,110,0.85,93.08,8.13,317.4,"1,145.40",9.51,13.41,73.94,"-41,596",0.7,0.66,1.03,-1.43,0.25,0.44, 1 ,  , 1 ,  ,486.88,2394.47
2017-10-06,0.21,0.15,0.24,100.66,101.1,3.6,34.9,0.5,107.6,0.85,93.8,7.65,316.56,"1,145.40",9.65,13.41,69.15,"-41,596",0.35,0.86,1.03,-2.18,0.23,0.46, 1 ,  , 1 ,  ,490.89,2394.47
2017-10-13,0.36,0.17,0.26,100.66,101.1,3.6,34.9,0.5,107.6,0.78,93.09,7.61,320.06,"1,129.00",9.61,11.46,69.78,"-31,336",0.35,0.86,1.03,-2.18,0.25,0.37, 1 ,  , 1 ,  ,495.09,2473.62
2017-10-20,0.28,0.14,0.27,100.66,101.1,3.6,34.9,0.5,107.6,0.81,93.7,7.57,316.19,"1,131.30",9.97,11.93,70.38,"-32,615",0.35,0.86,1.03,-2.18,0.24,0.39, 1 ,  , 1 ,  ,496.39,2489.54
2017-10-27,0.36,0.13,0.26,100.66,101.1,3.6,34.9,0.5,107.6,0.82,94.92,7.56,319.2,"1,130.40",9.8,12.21,71.64,"-23,476",0.35,0.86,1.03,-2.18,0.26,0.4, 1 ,  , 1 ,  ,495.69,2496.63
2017-11-03,0.33,0.18,0.34,100.73,100.9,3.3,6.7,7.14,109.2,0.72,94.94,7.05,340.88,"1,113.75",9.14,13.09,68.88,"-5,985",0.35,0.9,1.3,-2.21,0.29,0.49, 1 ,  , 1 ,  ,498.86,2557.97
2017-11-10,0.56,0.33,0.37,100.73,100.9,3.3,6.7,7.14,109.2,0.74,94.39,7.05,348.17,"1,117.05",11.29,11.11,72.69,"2,272",0.35,0.9,1.3,-2.21,0.32,0.45, 1 ,  , 1 ,  ,497.86,2542.95
2017-11-17,0.52,0.34,0.36,100.73,100.9,3.3,6.7,7.14,109.2,0.62,93.66,7.24,344.4,"1,097.45",11.43,11.29,66.22,"18,361",0.35,0.9,1.3,-2.21,0.31,0.41, 1 ,  , 1 ,  ,496.75,2533.99
2017-11-24,0.4,0.23,0.38,100.73,100.9,3.3,6.7,7.14,109.2,0.6,92.78,7.19,343.13,"1,085.30",9.67,11.49,63.6,"21,190",0.35,0.9,1.3,-2.21,0.28,0.4, 1 ,  , 1 ,  ,503.35,2544.33
2017-12-01,0.48,0.3,0.4,100.78,100.8,5.5,9.7,-0.37,112.4,0.59,92.89,7.35,339.16,"1,086.40",11.43,13.26,58.39,"10,729",0.51,0.96,1.01,-2.05,0.33,0.41, 1 ,  , 1 ,  ,503.47,2475.41
2017-12-08,0.34,0.23,0.39,100.78,100.8,5.5,9.7,-0.37,112.4,0.58,93.9,7.44,338.23,"1,093.50",9.58,13.04,58.19,"8,565",0.51,0.96,1.01,-2.05,0.31,0.4, 1 ,  , 1 ,  ,504.08,2464
2017-12-15,0.41,0.26,0.38,100.78,100.8,5.5,9.7,-0.37,112.4,0.52,93.93,7.12,338.37,"1,089.38",9.42,11.06,55.46,"7,749",0.51,0.96,1.01,-2.05,0.31,0.32, 1 ,  , 1 ,  ,507.08,2482.07
2017-12-22,0.35,0.24,0.3,100.78,100.8,5.5,9.7,-0.37,112.4,0.59,93.35,7.15,331.09,"1,079.70",9.9,11.92,53.39,"2,701",0.51,0.96,1.01,-2.05,0.3,0.32, 1 ,  , 1 ,  ,511.29,2440.54
2017-12-29,0.51,0.31,0.28,100.78,100.8,5.5,9.7,-0.37,112.4,0.52,92.12,7.4,328.69,"1,070.65",11.04,12.06,52.23,"7,497",0.51,0.96,1.13,-2.05,0.3,0.34, 1 ,  , 1 ,  ,513.03,2467.49
2018-01-05,0.18,0.15,0.29,100.82,100.7,0.6,8.8,5.41,111,0.52,91.95,6.92,321.07,"1,062.75",9.22,11.92,47.95,"15,552",0.41,1.2,1.13,-1.5,0.26,0.34, 1 ,  , 1 ,  ,526.69,2497.52
2018-01-12,0.35,0.19,0.28,100.82,100.7,0.6,8.8,5.41,111,0.55,90.97,7.21,318.8,"1,064.90",10.16,11,43.04,"9,390",0.41,1.2,1.13,-1.5,0.28,0.28, 1 ,  , 1 ,  ,533.23,2496.42
2018-01-19,0.56,0.32,0.29,100.82,100.7,0.6,8.8,5.41,111,0.59,90.57,7.55,318.58,"1,065.90",11.27,12.67,45,"9,754",0.41,1.2,1.13,-1.5,0.29,0.35, 1 ,  , 1 ,  ,539.27,2520.26
2018-01-26,0.53,0.35,0.28,100.82,100.7,0.6,8.8,5.41,111,0.54,89.07,8.08,314.49,"1,063.90",11.08,12.52,45.76,"7,027",0.41,1.2,1.13,-1.5,0.3,0.35, 1 ,  , 1 ,  ,550.32,2574.76
2018-02-02,0.56,0.45,0.32,100.84,100.7,-0.6,22.3,1.53,110.3,0.7,89.2,7.98,310.23,"1,080.10",17.31,14.34,49.24,"-10,418",1.2,1.45,1.24,-1.7,0.45,0.46,  ,  ,  ,  ,531.46,2525.39
2018-02-09,0.75,0.68,0.54,100.84,100.7,-0.6,22.3,1.53,110.3,0.78,90.44,8.61,343.36,"1,092.05",29.06,23.73,56.17,"-18,310",1.2,1.45,1.24,-1.7,0.52,0.59,  ,  ,  ,  ,500.91,2363.77
2018-02-16,0.61,0.55,0.4,100.84,100.7,-0.6,22.3,1.53,110.3,0.68,89.1,8.46,325.34,"1,077.20",19.46,18.52,52,"-22,472",1.2,1.45,1.24,-1.7,0.48,0.51,  ,  ,  ,  ,522.6,2421.83
2018-02-23,0.49,0.61,0.43,100.84,100.7,-0.6,22.3,1.53,110.3,0.63,89.88,8.05,331.4,"1,078.95",16.49,15.49,51.5,"-26,955",1.2,1.45,1.24,-1.7,0.47,0.5,  ,  ,  ,  ,524.12,2451.52
2018-03-02,0.68,0.73,0.48,100.85,100.8,-1.4,3.1,1.94,108.4,0.62,89.94,8.15,338.23,"1,080.35",19.59,17.39,51.1,"-15,830",7.42,2.5,1.21,-1.12,0.54,0.52,  ,  ,  ,  ,511.34,2402.16
2018-03-09,0.36,0.59,0.38,100.85,100.8,-1.4,3.1,1.94,108.4,0.64,90.09,7.95,330.95,"1,069.95",14.64,14.8,44.39,"-12,021",7.42,2.5,1.21,-1.12,0.49,0.45,  ,  ,  ,  ,525.44,2459.45
2018-03-16,0.5,0.65,0.43,100.85,100.8,-1.4,3.1,1.94,108.4,0.55,90.23,7.61,336.97,"1,066.30",15.8,15.52,45.2,-990,7.42,2.5,1.21,-1.12,0.52,0.48,  ,  ,  ,  ,522.47,2493.97
2018-03-23,0.85,0.77,0.49,100.85,100.8,-1.4,3.1,1.94,108.4,0.56,89.44,7.65,347.8,"1,082.15",24.87,20.21,54.92,"6,460",7.42,2.5,1.21,-1.12,0.56,0.58,  ,  ,  ,  ,499.36,2416.76
2018-03-30,0.71,0.75,0.47,100.85,100.6,1.8,3.1,6.83,108.4,0.47,89.97,7.48,343.29,"1,063.55",19.97,17.54,54.92,"-6,101",7.42,2.5,1.24,-1.12,0.55,0.59,  ,  ,  ,  ,505.81,2445.85
2018-04-06,0.51,0.67,0.49,100.85,100.6,1.8,5.5,6.83,108.3,0.51,90.11,7.1,337.76,"1,069.70",21.49,17.35,50.32,"-24,496",3.59,1.61,1.24,-0.46,0.51,0.54,  ,  ,  ,  ,502.32,2429.58
2018-04-13,0.21,0.61,0.51,100.85,100.6,1.8,5.5,6.83,108.3,0.47,89.8,6.98,335.2,"1,069.60",17.41,13.81,49.24,"-19,543",3.59,1.61,1.24,-0.46,0.49,0.5,  ,  ,  ,  ,510.52,2455.07
2018-04-20,0.25,0.63,0.52,100.85,100.6,1.8,5.5,6.83,108.3,0.5,90.32,6.92,335.08,"1,067.15",16.88,12.91,47.91,"-23,512",3.59,1.61,1.24,-0.46,0.49,0.46,  ,  ,  ,  ,512.74,2476.33
2018-04-27,0.33,0.65,0.58,100.85,100.6,1.8,5.5,6.83,108.3,0.47,91.54,7.05,346.56,"1,076.65",15.41,14.05,45.71,"-42,549",3.59,1.61,1.24,-0.46,0.51,0.52,  ,  ,  ,  ,511.31,2492.4
2018-05-04,0.45,0.67,0.62,100.81,100.4,-1.7,-2,7.5,107.3,0.45,92.57,7.21,367.52,"1,077.15",14.77,13.31,43.12,"-26,654",2.49,1.52,1.38,-0.05,0.53,0.52,  ,  ,  ,  ,508.83,2461.38
2018-05-11,0.17,0.58,0.68,100.81,100.4,-1.7,-2,7.5,107.3,0.43,92.54,7.02,359.69,"1,069.40",12.65,11.25,40.61,"-20,742",2.49,1.52,1.38,-0.05,0.49,0.43,  ,  ,  ,  ,519.46,2477.71
2018-05-18,0.4,0.61,0.73,100.81,100.4,-1.7,-2,7.5,107.3,0.51,93.64,7.14,374.87,"1,077.60",13.42,12.69,40.61,"-31,139",2.49,1.52,1.38,-0.05,0.53,0.5,  ,  ,  ,  ,515.66,2460.65
2018-05-25,0.47,0.63,0.69,100.81,100.4,-1.7,-2,7.5,107.3,0.45,94.25,7.21,365.34,"1,077.90",13.22,12.5,44.02,"-23,264",2.49,1.52,1.38,-0.05,0.53,0.5,  ,  ,  ,  ,513.45,2460.8
2018-06-01,0.64,0.66,0.65,100.76,100.1,2.5,12.8,5.77,108.2,0.43,94.16,7.22,386.5,"1,075.00",13.46,13.18,43.28,"-20,533",0.99,1.02,1.39,-0.33,0.51,0.53,  ,  ,  ,  ,512.77,2438.96
2018-06-08,0.65,0.68,0.64,100.76,100.1,2.5,12.8,5.77,108.2,0.45,93.54,7.59,386.27,"1,075.85",12.18,12.96,43.56,"-17,349",0.99,1.02,1.39,-0.33,0.5,0.53,  ,  ,  ,  ,519.15,2451.58
2018-06-15,0.49,0.62,0.73,100.76,100.1,2.5,12.8,5.77,108.2,0.37,94.79,7.4,400.3,"1,097.75",11.98,13.65,43.22,"-34,621",0.99,1.02,1.39,-0.33,0.52,0.58,  ,  ,  ,  ,517.21,2404.04
2018-06-22,0.74,0.69,0.76,100.76,100.1,2.5,12.8,5.77,108.2,0.35,94.52,7.41,394.04,"1,107.55",13.77,15.17,45.71,"-38,103",0.99,1.02,1.39,-0.33,0.54,0.62,  ,  ,  ,  ,511.68,2357.22
2018-06-29,0.76,0.71,0.76,100.76,100.1,2.5,12.8,5.77,108.2,0.33,94.47,7.34,407.67,"1,114.60",16.09,16.04,49.68,"-34,338",0.99,1.02,1.08,-0.33,0.57,0.61,  ,  ,  ,  ,505.2,2326.13
2018-07-06,0.31,0.62,0.72,100.68,100.1,2.3,-0.4,4.83,105.6,0.28,93.96,7.24,391.5,"1,116.00",13.37,16.28,49.5,"-31,681",0.8,1.49,1.08,0.47,0.53,0.62,  ,  ,  ,  ,509.9,2272.87
2018-07-13,0.19,0.59,0.71,100.68,100.1,2.3,-0.4,4.83,105.6,0.25,94.68,7.08,385.74,"1,123.45",12.18,13.06,45.56,"-33,625",0.8,1.49,1.08,0.47,0.51,0.56,  ,  ,  ,  ,515.22,2310.9
2018-07-20,0.33,0.61,0.7,100.68,100.1,2.3,-0.4,4.83,105.6,0.3,94.48,7.24,382.41,"1,133.75",12.86,13.93,45.56,"-31,971",0.8,1.49,1.08,0.47,0.52,0.59,  ,  ,  ,  ,515.89,2289.19
2018-07-27,0.26,0.52,0.66,100.68,100.1,2.3,-0.4,4.83,105.6,0.28,94.67,7.1,372.18,"1,118.15",13.03,12.67,45.56,"-18,616",0.8,1.49,1.08,0.47,0.51,0.52,  ,  ,  ,  ,520.73,2294.99
2018-08-03,0.26,0.49,0.69,100.58,100,4,6.1,4.32,100.9,0.31,95.16,7.17,382.6,"1,127.70",11.64,12.4,45.56,"-12,077",0.81,1.36,0.94,0.84,0.51,0.5,  ,  ,  ,  ,519.53,2287.68
2018-08-10,0.74,0.59,0.73,100.58,100,4,6.1,4.32,100.9,0.27,96.36,7.94,423.23,"1,128.90",13.16,12.14,45.56,"-7,213",0.81,1.36,0.94,0.84,0.62,0.53,  ,  ,  ,  ,515.61,2282.79
2018-08-17,0.65,0.58,0.66,100.58,100,4,6.1,4.32,100.9,0.25,96.1,7.72,418.57,"1,124.95",12.64,13.79,45.56,"-6,737",0.81,1.36,0.94,0.84,0.6,0.58,  ,  ,  ,  ,513.08,2247.05
2018-08-24,0.44,0.52,0.62,100.58,100,4,6.1,4.32,100.9,0.19,95.15,7.68,420.68,"1,119.00",11.99,11.61,40.39,"-4,082",0.81,1.36,0.94,0.84,0.58,0.48,  ,  ,  ,  ,519.6,2293.21
2018-08-31,0.6,0.57,0.61,100.45,99.8,3.2,8.7,5.62,99,0.23,95.14,7.61,435.99,"1,112.90",12.86,11.64,40.39,"1,924",0.56,1.31,0.76,0.91,0.58,0.45,  ,  ,  ,  ,522.88,2322.88
2018-09-07,0.55,0.59,0.64,100.45,99.8,3.2,8.7,5.62,99,0.24,95.37,7.87,427.39,"1,122.90",14.88,12.72,40.39,"-8,305",0.56,1.31,0.76,0.91,0.62,0.5,  ,  ,  ,  ,512.97,2281.58
2018-09-14,0.09,0.43,0.7,100.45,99.8,3.2,8.7,5.62,99,0.22,94.93,7.56,406.5,"1,116.65",12.07,10.66,37.84,"-2,789",0.56,1.31,0.76,0.91,0.56,0.42,  ,  ,  ,  ,519.46,2318.25
2018-09-21,0.22,0.38,0.65,100.45,99.8,3.2,8.7,5.62,99,0.26,94.22,7.72,391.73,"1,115.40",11.68,11.09,38.8,"18,744",0.56,1.31,0.76,0.91,0.53,0.41,  ,  ,  ,  ,527.86,2339.17
2018-09-28,0.36,0.41,0.61,100.45,99.8,3.2,8.7,5.62,99,0.24,95.13,7.58,384.15,"1,109.30",12.12,11.24,38.36,"15,970",0.56,1.57,0.93,0.91,0.57,0.46,  ,  ,  ,  ,524.25,2343.07
2018-10-05,0.55,0.49,0.65,100.29,100,3.9,-8.1,5.63,100.1,0.35,95.62,7.65,395.74,"1,130.60",14.82,13.06,38.6,"7,156",0.56,1.57,0.93,0.86,0.64,0.57,  ,,  ,  ,514.69,2267.52
2018-10-12,0.58,0.54,0.65,100.29,100,3.9,-8.1,5.63,100.1,0.31,95.22,7.61,400,"1,131.45",21.31,17.18,39.81,"-2,597",0.56,1.57,0.93,0.86,0.67,0.62,  , 1 ,  ,  ,494.76,2161.85
2018-10-19,0.58,0.53,0.64,100.29,100,3.9,-8.1,5.63,100.1,0.29,95.71,7.51,401.08,"1,132.10",19.89,15.96,39.82,"-7,573",0.56,1.57,0.93,0.86,0.67,0.62,  , 1 ,  ,  ,494.05,2156.26
2018-10-26,0.91,0.63,0.7,100.29,100,3.9,-8.1,5.63,100.1,0.27,96.36,7.9,412.65,"1,141.85",24.16,22.42,39.82,"-21,884",0.56,1.57,0.93,0.86,0.71,0.66,  , 1 ,  , 1 ,475.11,2027.15
2018-11-02,0.43,0.57,0.68,100.12,99.9,1,22.5,0.46,99.3,0.31,96.54,7.64,395.31,"1,121.80",19.51,18.11,40.62,"-20,387",3.01,2.42,1.61,2.65,0.75,0.7,  , 1 ,  , 1 ,489.97,2096
2018-11-09,0.42,0.54,0.66,100.12,99.9,1,22.5,0.46,99.3,0.26,96.91,7.71,400.76,"1,128.30",17.36,15.79,40.16,"-19,648",3.01,2.42,1.61,2.65,0.77,0.7,  , 1 ,  , 1 ,494.48,2086.09
2018-11-16,0.79,0.67,0.64,100.12,99.9,1,22.5,0.46,99.3,0.26,96.47,8.3,419.42,"1,128.60",18.14,18.15,40.72,"-21,120",3.01,2.42,1.61,2.65,0.79,0.73,  , 1 ,  , 1 ,488.34,2092.4
2018-11-23,0.81,0.69,0.64,100.12,99.9,1,22.5,0.46,99.3,0.23,96.92,8.34,433.27,"1,130.50",21.52,18.48,40.72,"-33,694",3.01,2.42,1.61,2.65,0.81,0.74,  , 1 ,  , 1 ,475.3,2057.48
2018-11-30,0.55,0.67,0.64,99.93,99.9,1,3.6,0.46,95.7,0.2,97.27,8.31,429.16,"1,120.80",18.07,18.57,40.72,"-39,427",2.48,1.71,1.12,2.24,0.81,0.68,  , 1 ,  , 1 ,490.86,2096.86
2018-12-07,0.75,0.75,0.62,99.93,99.7,1.6,3.6,5.19,95.7,0.14,96.51,8.49,434.16,"1,119.70",23.23,18.15,40.72,"-26,891",2.48,1.71,1.12,2.24,0.81,0.69,  , 1 ,  , 1 ,473.88,2075.76
2018-12-14,0.47,0.72,0.61,99.93,99.7,1.6,3.6,5.19,95.7,0.16,97.44,7.99,426.08,"1,130.75",21.63,17.65,40.72,"-22,401",2.48,1.71,1.12,2.24,0.81,0.7,  , 1 ,  , 1 ,468.51,2069.38
2018-12-21,0.72,0.82,0.63,99.93,99.7,1.6,3.6,5.19,95.7,0.15,96.96,8.37,436.33,"1,122.55",30.11,18.67,40.72,"-41,993",2.48,1.71,1.12,2.24,0.83,0.7,  , 1 ,  , 1 ,444.76,2061.49
2018-12-28,0.68,0.85,0.65,99.93,99.7,1.6,3.6,5.19,95.7,0.2,96.4,8.73,440.6,"1,115.85",28.34,18.99,39.41,"-33,991",2.48,1.71,1.12,1.91,0.82,0.67,  , 1 ,  , 1 ,452.69,2041.04
2019-01-04,0.38,0.79,0.61,99.77,99.5,0.3,-1.7,1.04,96.9,0.17,96.18,8.95,427.45,"1,124.45",21.38,17.96,40.5,"-24,082",5.77,1.25,0.87,1.91,0.79,0.63,  , 1 ,  , 1 ,459.94,2010.25
2019-01-11,0.13,0.72,0.56,99.77,99.5,0.3,-1.7,1.04,96.9,0.16,95.67,8.15,413.88,"1,116.40",18.19,14.67,35.21,"-8,593",5.77,1.25,0.87,1.91,0.76,0.56,  , 1 ,  ,  ,473.26,2075.57
2019-01-18,0.04,0.63,0.52,99.77,99.5,0.3,-1.7,1.04,96.9,0.17,96.34,7.8,396.33,"1,121.95",17.8,14.32,33.97,"6,963",5.77,1.25,0.87,1.91,0.74,0.56,  , 1 ,  ,  ,483.5,2124.28
2019-01-25,0.15,0.59,0.47,99.77,99.5,0.3,-1.7,1.04,96.9,0.15,95.79,7.49,386.91,"1,121.25",17.42,14.42,34.09,"33,219",5.77,1.25,0.87,1.91,0.7,0.55,  , 1 ,  ,  ,484.53,2177.73
2019-02-01,0.17,0.51,0.42,99.63,99.2,0.9,-6.2,3.1,98.3,0.18,95.58,7.37,378.62,"1,119.05",16.14,14.86,32.32,"39,224",1.72,1.31,0.96,1.63,0.67,0.56,  , 1 ,  ,  ,491.43,2203.46
2019-02-08,0.32,0.52,0.47,99.63,99.2,0.9,-6.2,3.1,98.3,0.17,96.64,7.67,391.97,"1,123.85",15.72,14.83,33.21,"33,764",1.72,1.31,0.96,1.63,0.73,0.6,  , 1 ,  ,  ,488.72,2177.05
2019-02-15,0.32,0.47,0.5,99.63,99.2,0.9,-6.2,3.1,98.3,0.15,96.9,7.56,395.23,"1,128.80",14.91,14.24,32.21,"35,448",1.72,1.31,0.96,1.63,0.72,0.61,  , 1 ,  ,  ,498.24,2196.09
2019-02-22,0.22,0.4,0.46,99.63,99.2,0.9,-6.2,3.1,98.3,0.16,96.51,7.21,393.45,"1,125.30",13.51,14.2,30.33,"50,244",1.72,1.31,0.96,1.63,0.68,0.6,  , 1 ,  , 1 ,504.15,2230.5
2019-03-01,0.11,0.3,0.47,99.53,99.6,0.3,-11.3,4.27,100.3,0.2,96.53,6.67,385.83,"1,124.40",13.57,15.49,28.93,"43,979",0.57,0.85,0.89,1.26,0.58,0.53,  , 1 ,  , 1 ,505.75,2195.44
2019-03-08,0.59,0.44,0.52,99.53,99.6,0.3,-11.3,4.27,100.3,0.17,97.31,6.93,404.3,"1,136.10",16.05,15.17,30.37,"34,033",0.57,0.85,0.89,1.26,0.65,0.59,  , 1 ,  , 1 ,494.91,2137.44
2019-03-15,0.28,0.3,0.44,99.53,99.6,0.3,-11.3,4.27,100.3,0.15,96.6,6.44,393.34,"1,137.10",12.88,13.6,29.34,"43,186",0.57,0.85,0.89,1.26,0.59,0.56,  , 1 ,  , 1 ,508.72,2176.11
2019-03-22,0.71,0.43,0.48,99.53,99.6,0.3,-11.3,4.27,100.3,0.12,96.65,7.02,404.12,"1,130.20",16.48,13.1,30.56,"48,247",0.57,0.85,0.89,1.26,0.65,0.54,  , 1 ,  , 1 ,505.88,2186.95
2019-03-29,0.69,0.46,0.48,99.53,99.5,-3.8,-11.3,-1.87,100.3,0.14,97.28,6.93,405.44,"1,135.20",13.71,14.29,32.1,"46,714",0.57,0.85,0.73,1.26,0.63,0.56,  , 1 ,  , 1 ,508.55,2140.67
2019-04-05,0.25,0.28,0.45,99.45,99.5,-3.8,-8.4,-1.87,100.5,0.16,97.4,6.45,397.29,"1,136.35",12.82,13.59,32.1,"54,704",0.77,0.9,0.73,1.14,0.66,0.56,  , 1 ,  ,  ,519.04,2209.61
2019-04-12,0.3,0.24,0.46,99.45,99.5,-3.8,-8.4,-1.87,100.5,0.17,96.97,5.53,401.15,"1,139.45",12.01,12.41,32.85,"56,106",0.77,0.9,0.73,1.14,0.63,0.54,  , 1 ,  ,  ,521.29,2233.45
2019-04-19,0.3,0.29,0.46,99.45,99.5,-3.8,-8.4,-1.87,100.5,0.18,97.38,5.44,403.63,"1,136.80",12.09,12.45,32.85,"51,950",0.77,0.9,0.73,1.14,0.64,0.53,  , 1 ,  ,  ,521.69,2216.15
2019-04-26,0.59,0.33,0.49,99.45,99.5,-3.8,-8.4,-1.87,100.5,0.22,98.01,5.91,415.98,"1,160.90",12.73,12.98,32.01,"35,556",0.77,0.9,0.73,1.14,0.66,0.58,  , 1 ,  ,  ,523.74,2179.31
2019-05-03,0.45,0.26,0.48,99.37,99.5,-0.5,-2.1,2.38,102.4,0.19,97.52,5.84,407.5,"1,169.80",12.87,13.54,32.08,"27,708",0.26,0.59,0.69,0.96,0.55,0.54,  , 1 ,  ,  ,524.85,2196.32
2019-05-10,0.71,0.44,0.53,99.37,99.5,-0.5,-2.1,2.38,102.4,0.2,97.33,6.05,416.92,"1,177.30",16.04,18.53,34.81,"26,731",0.26,0.59,0.69,0.96,0.58,0.61,  , 1 ,  ,  ,511.11,2108.04
2019-05-17,0.71,0.48,0.57,99.37,99.5,-0.5,-2.1,2.38,102.4,0.19,98,6.2,422.22,"1,195.60",15.96,16.03,34.87,"17,237",0.26,0.59,0.69,0.96,0.59,0.6,  , 1 ,  ,  ,506.93,2055.8
2019-05-24,0.8,0.57,0.58,99.37,99.5,-0.5,-2.1,2.38,102.4,0.16,97.61,6.14,426.2,"1,188.30",15.85,16.66,35.35,"9,449",0.26,0.59,0.69,0.96,0.59,0.61,  , 1 ,  ,  ,501.8,2045.31
2019-05-31,0.8,0.62,0.6,99.28,99.5,-0.9,-9.8,1.36,98.7,0.2,97.75,6.13,441.52,"1,190.90",18.71,17.32,36.29,"4,989",0.88,1.41,0.77,1.09,0.75,0.71,  , 1 ,  , 1 ,492.12,2041.74
2019-06-07,0.55,0.55,0.6,99.28,99.5,-0.9,-9.8,1.36,98.7,0.23,96.54,6.18,423.92,"1,181.40",16.3,15.79,34.29,"7,560",0.88,1.41,0.77,1.09,0.7,0.68,  , 1 ,  , 1 ,509.76,2072.33
2019-06-14,0.38,0.51,0.55,99.28,99.5,-0.9,-9.8,1.36,98.7,0.24,97.57,5.9,412.6,"1,185.15",15.28,14.4,32.97,"5,784",0.88,1.41,0.77,1.09,0.7,0.66,  , 1 ,  , 1 ,511.07,2095.41
2019-06-21,0.44,0.42,0.48,99.28,99.5,-0.9,-9.8,1.36,98.7,0.29,96.22,6.06,394.38,"1,163.90",15.4,13.77,33.03,"1,572",0.88,1.41,0.77,1.09,0.65,0.62,  , 1 ,  ,  ,523.31,2125.62
2019-06-28,0.41,0.46,0.5,99.28,99.5,-0.9,-9.8,1.36,98.7,0.25,96.13,6.21,405.91,"1,154.70",15.08,14.43,33.03,"1,011",0.88,1.41,0.52,1.09,0.66,0.6,  , 1 ,  ,  ,523.44,2130.62
2019-07-05,0.23,0.27,0.45,99.19,99.4,-2,-13.8,3.37,98.4,0.17,97.29,6.05,393.78,"1,170.40",13.28,13.16,31.2,"-7,507",0.66,0.68,0.52,0.85,0.6,0.5,  , 1 ,  ,  ,529.51,2110.59
2019-07-12,0.38,0.34,0.48,99.19,99.4,-2,-13.8,3.37,98.4,0.28,96.81,5.7,402.45,"1,178.95",12.39,12.81,31.55,"-10,555",0.66,0.68,0.52,0.85,0.56,0.5,  , 1 ,  ,  ,530.48,2086.66
2019-07-19,0.68,0.44,0.46,99.19,99.4,-2,-13.8,3.37,98.4,0.24,97.15,6.17,400.08,"1,174.45",14.45,13.11,31.49,"-4,742",0.66,0.68,0.52,0.85,0.6,0.51,  , 1 ,  ,  ,527.04,2094.36
2019-07-26,0.26,0.25,0.44,99.19,99.4,-2,-13.8,3.37,98.4,0.22,98.01,6.29,393.51,"1,185.00",12.16,14.34,29.12,"2,464",0.66,0.68,0.52,0.85,0.59,0.53,  , 1 ,  ,  ,531,2066.26
2019-08-02,0.69,0.49,0.49,99.09,99.3,-1.9,-11.1,1.2,96.9,0.13,98.07,7.26,386.25,"1,197.90",17.61,16.01,30.12,"-3,580",0.54,0.72,0.78,0.94,0.67,0.6,  , 1 ,  ,  ,514.44,1998.13
2019-08-09,0.7,0.56,0.51,99.09,99.3,-1.9,-11.1,1.2,96.9,0.1,97.49,7.79,385.35,"1,210.00",17.97,15.91,31.69,"-1,942",0.54,0.72,0.78,0.94,0.7,0.6,  , 1 ,  ,  ,510.01,1937.75
2019-08-16,0.84,0.78,0.65,99.09,99.3,-1.9,-11.1,1.2,96.9,0.08,98.14,8.03,442.49,"1,211.50",18.47,17.06,31.59,"-3,793",0.54,0.72,0.78,0.94,0.76,0.66,  , 1 ,  ,  ,503.68,1927.17
2019-08-23,0.67,0.73,0.65,99.09,99.3,-1.9,-11.1,1.2,96.9,0,97.64,7.57,450.4,"1,210.65",19.87,15.55,31.15,"8,756",0.54,0.72,0.78,0.94,0.73,0.64,  , 1 ,  ,  ,500.94,1948.3
2019-08-30,0.41,0.62,0.62,99.09,99.3,-1.9,-11.1,1.2,96.9,-0.01,98.92,7.82,437.09,"1,211.30",18.98,15.75,32.89,"5,093",0.54,0.72,0.8,0.94,0.75,0.65,  , 1 ,  ,  ,510.88,1967.79
2019-09-06,0.21,0.49,0.56,99.01,99,0.4,-14,-0.27,93.5,0.02,98.39,6.98,414.95,"1,196.95",15,14.54,29.35,-836,1.81,0.96,0.8,1.44,0.74,0.64,  , 1 ,  ,  ,520.83,2009.13
2019-09-13,0.14,0.41,0.5,99.01,99,0.4,-14,-0.27,93.5,0.1,98.26,6.9,406.08,"1,190.80",13.74,13.5,28.33,"-1,615",1.81,0.96,0.8,1.44,0.71,0.6,  , 1 ,  ,  ,527.63,2049.2
2019-09-20,0.39,0.5,0.53,99.01,99,0.4,-14,-0.27,93.5,0.04,98.51,6.88,411.44,"1,188.05",15.32,14.08,28.98,"-2,799",1.81,0.96,0.8,1.44,0.73,0.61,  , 1 ,  ,  ,525.57,2091.52
