Date,ST_MACRO,LT_MACRO,EM_MACRO,G7_OECD,KR_CLI,KR_INDUSTRIAL,KR_EXPORT,KR_RETAIL,KR_CONSUMER,RATE_SPREAD,DXY,CVIX,EMBI,FX,VIX,VKOSPI,CDS_PREM,F_NET_BUYING,DM_turbulence,EM_Turbulence,KR_Turbulence,KR_Systemic,GRCI,KRCI,GRCI_STABLE,GRCI_CRISIS,KRCI_STABLE,KRCI_CRISIS,MSCI_ACWI,KOSPI
2002-01-04,0.21,0.32,,,,,,,,1.97,116.33,9.95,,"1,302.50",20.45,,,"36,394",,,,,,,,,,,,
2002-01-11,0.39,0.36,,,,,,,,2.14,116.64,9.45,,"1,310.50",22.6,,,"32,192",,,,,,,,,,,,
2002-01-18,0.51,0.38,,,,,,,,1.96,117.64,9.13,,"1,318.00",22.52,,,"21,383",,,,,,,,,,,,
2002-01-25,0.31,0.29,,,,,,,,1.89,119.85,9.53,,"1,327.50",21.01,,,"22,095",,,,,,,,,,,,
2002-02-01,0.3,0.29,,,,,,,,1.92,119.69,9.16,713,"1,315.50",21.12,,,"18,767",0.64,0.85,0.63,0,,,,,,,,
2002-02-08,0.48,0.36,,,,,-10,,,1.97,118.98,9.17,713,"1,320.50",23.26,,,"14,554",0.64,0.85,0.63,0,,,,,,,,
2002-02-15,0.18,0.27,,,,,-10,,,1.93,118.55,8.79,713,"1,311.50",22.37,,,"14,310",0.64,0.85,0.63,0,,,,,,,,
2002-02-22,0.4,0.31,,,,,-10,,,1.89,118.48,8.6,713,"1,321.50",22.86,,,"6,667",0.64,0.85,0.63,0,,,,,,,,
2002-03-01,0.17,0.21,,99.18,,,-17.5,,,1.8,119.4,8.23,644,"1,321.00",19.96,,66.25,"1,002",0.94,0.62,0.77,0,,,,,,,,
2002-03-08,0.09,0.13,,99.18,101.1,5,-17.5,9.61,#N/A,1.77,117.99,8.35,644,"1,314.30",19.27,,60,"-1,964",0.94,0.62,0.77,0,,,,,,,,
2002-03-15,0.13,0.1,,99.18,101.1,5,-17.5,9.61,#N/A,1.75,117.18,8.34,644,"1,319.10",18.42,,52.5,"-9,918",0.94,0.62,0.77,0,,,,,,,,
2002-03-22,0.24,0.11,,99.18,101.1,5,-17.5,9.61,#N/A,1.7,118.05,8.49,644,"1,328.40",17.77,,57.5,"-12,342",0.94,0.62,0.77,0,,,,,,,,
2002-03-29,0.19,0.09,,99.18,102.3,7.2,-17.5,18.02,#N/A,1.69,118.62,8.04,598,"1,327.00",17.4,,52.5,"-14,163",0.94,0.62,0.77,0,,,,,,,,
2002-04-05,0.53,0.14,,99.38,102.3,7.2,-6.2,18.02,#N/A,1.73,117.69,8.01,598,"1,330.50",19.13,,46.25,"-24,322",0.63,0.61,0.82,0,,,,,,,,
2002-04-12,0.55,0.15,,99.38,102.3,7.2,-6.2,18.02,#N/A,1.79,117.74,7.86,598,"1,329.50",19.42,,48.33,"-30,602",0.63,0.61,0.82,0,,,,,,,,
2002-04-19,0.36,0.13,,99.38,102.3,7.2,-6.2,18.02,#N/A,1.88,116.29,7.86,598,"1,312.10",18.3,,45,"-17,995",0.63,0.61,0.82,0,,,,,,,,
2002-04-26,0.69,0.23,,99.38,102.3,7.2,-6.2,18.02,#N/A,1.85,115.04,7.83,598,"1,297.65",22.14,,47.5,"-27,573",0.63,0.61,0.82,0,,,,,,,,
2002-05-03,0.55,0.21,,99.49,103.6,8.6,8.8,15.59,#N/A,1.91,113.59,8.37,619,"1,283.80",20.19,,53.33,"-29,560",0.64,0.51,0.99,0,,,,,,,,
2002-05-10,0.61,0.27,,99.49,103.6,8.6,8.8,15.59,#N/A,1.95,113.92,8.21,619,"1,280.00",22.41,,55,"-38,126",0.64,0.51,0.99,0,,,,,,,,
2002-05-17,0.17,0.12,,99.49,103.6,8.6,8.8,15.59,#N/A,1.88,113,8.07,619,"1,261.60",17.7,,60,"-38,201",0.64,0.51,0.99,0,,,,,,,,
2002-05-24,0.37,0.17,,99.49,103.6,8.6,8.8,15.59,#N/A,1.92,112.8,8.03,619,"1,243.50",18.9,,60,"-30,524",0.64,0.51,0.99,0,,,,,,,,
2002-05-31,0.65,0.24,,99.48,103.9,8.9,6.5,13.47,#N/A,1.85,111.81,8.39,650,"1,221.50",19.98,,60.67,"-36,473",1.18,0.64,0.65,0,,,,,,,,
2002-06-07,0.82,0.41,,99.48,103.9,8.9,6.5,13.47,#N/A,1.93,110.99,8.44,650,"1,228.00",23.51,,60.67,"-30,518",1.18,0.64,0.65,0,,,,,,,,
2002-06-14,0.9,0.51,,99.48,103.9,8.9,6.5,13.47,#N/A,1.91,110.76,8.57,650,"1,236.10",25.96,,60,"-25,207",1.18,0.64,0.65,0,,,,,,,,
2002-06-21,0.86,0.56,,99.48,103.9,8.9,6.5,13.47,#N/A,1.92,108.19,9.17,650,"1,219.45",27.23,,61,"-26,820",1.18,0.64,0.65,0,,,,,,,,
2002-06-28,0.74,0.59,,99.48,103.9,8.9,6.5,13.47,#N/A,1.98,106.11,10.29,799,"1,201.25",25.4,,61,"-24,350",1.18,0.64,0.65,0,,,,,,,,
2002-07-05,0.68,0.57,,99.36,103.7,6.8,-0.3,10.55,#N/A,1.99,107.74,9.88,799,"1,197.50",27.11,,59.33,"-13,534",1.62,0.95,0.5,0,,,,,,,,
2002-07-12,0.62,0.63,,99.36,103.7,6.8,-0.3,10.55,#N/A,2.05,105.89,10.19,799,"1,182.70",32.94,,60,"-7,494",1.62,0.95,0.5,0,,,,,,,,
2002-07-19,0.74,0.67,,99.36,103.7,6.8,-0.3,10.55,#N/A,2.11,104.06,10.07,799,"1,170.60",38.17,,60,"-15,408",1.62,0.95,0.5,0,,,,,,,,
2002-07-26,0.83,0.75,,99.36,103.7,6.8,-0.3,10.55,#N/A,2.16,106.61,9.98,799,"1,190.45",35.51,,61,"-17,893",1.62,0.95,0.5,0,,,,,,,,
2002-08-02,0.81,0.74,,99.18,102.8,5.4,17.6,8.16,#N/A,2.29,106.67,9.73,991,"1,184.50",41.29,,64,"-14,343",3.26,1.32,0.62,0,,,,,,,,
2002-08-09,0.54,0.71,,99.18,102.8,5.4,17.6,8.16,#N/A,2.19,108.18,9.39,991,"1,202.00",35.33,,78.5,"-12,188",3.26,1.32,0.62,0,,,,,,,,
2002-08-16,0.44,0.67,,99.18,102.8,5.4,17.6,8.16,#N/A,2.06,106.65,9.46,991,"1,188.95",28.81,,82.5,"-15,506",3.26,1.32,0.62,0,,,,,,,,
2002-08-23,0.26,0.62,,99.18,102.8,5.4,17.6,8.16,#N/A,2.07,107.97,9.21,991,"1,202.55",29.32,,81.67,"-12,998",3.26,1.32,0.62,0,,,,,,,,
2002-08-30,0.37,0.62,,99.18,102.8,5.4,17.6,8.16,#N/A,2.01,106.98,9.44,886,"1,201.95",32.64,,70,"-16,936",3.26,1.32,0.62,0,,,,,,,,
2002-09-06,0.65,0.7,,98.97,102.2,10.4,18.6,11.13,#N/A,1.97,106.84,9.8,886,"1,196.50",36.33,,65.67,"-17,785",2.27,0.92,0.54,0,,,,,,,,
2002-09-13,0.59,0.65,,98.97,102.2,10.4,18.6,11.13,#N/A,1.86,108.06,9.37,886,"1,203.85",35.82,,64,"-13,312",2.27,0.92,0.54,0,,,,,,,,
2002-09-20,0.74,0.71,,98.97,102.2,10.4,18.6,11.13,#N/A,1.87,107.53,9.64,886,"1,209.40",38.98,,60,"-9,539",2.27,0.92,0.54,0,,,,,,,,
2002-09-27,0.67,0.73,,98.97,102.2,10.4,18.6,11.13,#N/A,1.86,107.53,9.06,886,"1,227.95",36.97,,60,"-15,105",2.27,0.92,0.54,0,,,,,,,,
2002-10-04,0.65,0.73,,98.75,101.8,9,11.7,13.6,#N/A,1.88,107.6,8.91,"1,041.00","1,230.50",39.46,,61,"-22,050",1.46,0.65,0.66,0,,,,,,,,
2002-10-11,0.4,0.7,,98.75,101.8,9,11.7,13.6,#N/A,1.96,107.25,8.8,"1,041.00","1,259.30",35.7,,73.33,"-21,906",1.46,0.65,0.66,0,,,,,,,,
2002-10-18,0.07,0.61,,98.75,101.8,9,11.7,13.6,#N/A,2.06,108.52,8.45,"1,041.00","1,246.90",33.53,,81,"-11,616",1.46,0.65,0.66,0,,,,,,,,
2002-10-25,0.07,0.57,,98.75,101.8,9,11.7,13.6,#N/A,2.11,107.92,8.08,"1,041.00","1,231.75",30,,80,"-7,360",1.46,0.65,0.66,0,,,,,,,,
2002-11-01,0.18,0.57,,98.56,101.3,7.3,24.8,6.94,#N/A,2.24,106.08,8.73,862,"1,220.50",29.3,,77.5,790,1.62,1.44,0.93,0,,,,,,,,
2002-11-08,0.29,0.52,,98.56,101.3,7.3,24.8,6.94,#N/A,2.01,104.5,8.88,862,"1,198.50",29.41,,71.67,"6,806",1.62,1.44,0.93,0,,,,,,,,
2002-11-15,0.18,0.48,,98.56,101.3,7.3,24.8,6.94,#N/A,2.16,105.04,8.4,862,"1,210.00",26.65,,68.33,"5,771",1.62,1.44,0.93,0,,,,,,,,
2002-11-22,0.11,0.4,,98.56,101.3,7.3,24.8,6.94,#N/A,2.12,106.12,8.09,862,"1,211.95",23.16,,66,"14,590",1.62,1.44,0.93,0,,,,,,,,
2002-11-29,0.22,0.42,,98.56,101.3,7.3,24.8,6.94,#N/A,2.15,106.38,8.02,778,"1,208.75",27.5,,64,"21,841",1.62,1.44,0.93,0,,,,,,,,
2002-12-06,0.44,0.47,,98.41,100.6,7.9,23.1,11.08,#N/A,2.22,105.36,8.62,778,"1,221.00",28.88,,62.67,"23,574",0.78,0.7,0.58,0,,,,,,,,
2002-12-13,0.41,0.46,,98.41,100.6,7.9,23.1,11.08,#N/A,2.22,103.98,8.97,778,"1,204.50",28.18,,64.5,"21,243",0.78,0.7,0.58,0,,,,,,,,
2002-12-20,0.45,0.47,,98.41,100.6,7.9,23.1,11.08,#N/A,2.23,103.47,9,778,"1,204.70",26.71,,65,"25,004",0.78,0.7,0.58,0,,,,,,,,
2002-12-27,0.61,0.52,,98.41,100.6,7.9,23.1,11.08,#N/A,2.22,102.41,9.23,778,"1,198.00",29.55,,66.67,"26,988",0.78,0.7,0.58,0,,,,,,,,
2003-01-03,0.39,0.47,,98.29,100.5,9.1,26.1,6.57,#N/A,2.27,102.47,9.26,765,"1,196.95",24.68,34.5,71.67,"27,774",0.54,0.54,0.4,0,,,,,,,,
2003-01-10,0.2,0.41,,98.29,100.5,9.1,26.1,6.57,#N/A,2.37,101.23,9.28,765,"1,178.60",24.32,38.05,75,"28,381",0.54,0.54,0.4,0,,,,,,,,
2003-01-17,0.38,0.44,,98.29,100.5,9.1,26.1,6.57,#N/A,2.33,100.55,9.2,765,"1,173.45",25.7,36,77.5,"23,412",0.54,0.54,0.4,0,,,,,,,,
2003-01-24,0.62,0.5,,98.29,100.5,9.1,26.1,6.57,#N/A,2.28,99.22,9.23,765,"1,166.50",31.51,36.6,78.75,"23,148",0.54,0.54,0.4,0,,,,,,,,
2003-01-31,0.52,0.47,,98.19,100.5,12.9,25.8,4.25,#N/A,2.27,99.91,9.2,730,"1,174.00",31.17,35.88,78.33,"22,802",0.95,0.61,0.84,1.81,,,,,,,,
2003-02-07,0.52,0.46,,98.19,100.5,12.9,25.8,4.25,#N/A,2.31,99.57,9.17,730,"1,184.00",34.01,38.8,86.25,"15,073",0.95,0.61,0.84,1.81,,,,,,,,
2003-02-14,0.47,0.48,,98.19,100.5,12.9,25.8,4.25,#N/A,2.38,100.04,9.42,730,"1,204.00",32.62,37.4,120.67,"13,259",0.95,0.61,0.84,1.81,,,,,,,,
2003-02-21,0.34,0.44,,98.19,100.5,12.9,25.8,4.25,#N/A,2.29,100.09,9.16,730,"1,192.15",30.25,34.79,106,"7,790",0.95,0.61,0.84,1.81,,,,,,,,
2003-02-28,0.47,0.47,,98.13,100.5,12.9,21,4.25,#N/A,2.18,99.71,8.99,707,"1,193.65",29.63,35.45,108,"-2,371",0.89,0.51,0.66,1.63,,,,,,,,
2003-03-07,0.49,0.48,,98.13,100.4,7.7,21,7.88,#N/A,2.24,98.04,9.37,707,"1,218.85",31.08,38.66,133.13,"-6,718",0.89,0.51,0.66,1.63,,,,,,,,
2003-03-14,0.41,0.43,,98.13,100.4,7.7,21,7.88,#N/A,2.17,99.99,9.34,707,"1,241.35",30.98,38,170.5,"-8,000",0.89,0.51,0.66,1.63,,,,,,,,
2003-03-21,0.26,0.38,,98.13,100.4,7.7,21,7.88,#N/A,2.32,102,9.4,707,"1,247.70",28.67,39.46,163.33,"-8,157",0.89,0.51,0.66,1.63,,,,,,,,
2003-03-28,0.18,0.33,,98.13,100.1,5.4,21,-5.34,#N/A,2.36,99.96,9.31,707,"1,255.30",27.75,38.21,165,"-8,950",0.89,0.51,0.66,1.63,,,,,,,,
2003-04-04,0.11,0.27,,98.13,100.1,5.4,16.1,-5.34,#N/A,2.4,100.4,9.28,671,"1,257.95",29.13,37.34,142.5,"-17,248",1.35,0.68,1.24,1.39,,,,,,,,
2003-04-11,0.12,0.18,,98.13,100.1,5.4,16.1,-5.34,#N/A,2.34,100.18,8.91,671,"1,229.60",24.44,37.17,139.13,"-20,645",1.35,0.68,1.24,1.39,,,,,,,,
2003-04-18,0.12,0.11,,98.13,100.1,5.4,16.1,-5.34,#N/A,2.28,99.28,8.52,671,"1,203.90",21.5,32.86,98,"-17,804",1.35,0.68,1.24,1.39,,,,,,,,
2003-04-25,0.24,0.14,,98.13,100.1,5.4,16.1,-5.34,#N/A,2.32,98.36,8.86,671,"1,237.85",20.8,34.48,105,"-21,568",1.35,0.68,1.24,1.39,,,,,,,,
2003-05-02,0.32,0.16,,98.22,99.8,5.3,19.2,-5.15,#N/A,2.36,96.75,9.07,576,"1,212.30",20.63,35.03,95.25,"-20,071",0.83,0.86,0.92,1.44,,,,,,,,
2003-05-09,0.44,0.19,,98.22,99.8,5.3,19.2,-5.15,#N/A,2.24,94.98,9.39,576,"1,200.25",19.69,35.82,97.75,"-16,181",0.83,0.86,0.92,1.44,,,,,,,,
2003-05-16,0.51,0.26,,98.22,99.8,5.3,19.2,-5.15,#N/A,2.11,94.08,9.58,576,"1,199.85",18.4,34.32,96.75,"-16,049",0.83,0.86,0.92,1.44,,,,,,,,
2003-05-23,0.6,0.31,,98.22,99.8,5.3,19.2,-5.15,#N/A,1.99,93.05,9.54,576,"1,194.20",19.17,33,98.13,"-14,952",0.83,0.86,0.92,1.44,,,,,,,,
2003-05-30,0.55,0.3,,98.22,99.3,2.4,19.2,-5.31,#N/A,2.05,93.29,9.46,553,"1,206.00",19.47,32.42,85.88,"-7,790",0.83,0.86,0.92,1.44,,,,,,,,
2003-06-06,0.49,0.3,,98.38,99.3,2.4,3.5,-5.31,#N/A,2.11,93.48,9.47,553,"1,200.28",21.25,32.93,81.75,"-1,540",0.69,0.6,0.63,1.47,,,,,,,,
2003-06-13,0.54,0.28,,98.38,99.3,2.4,3.5,-5.31,#N/A,2.03,92.22,9,553,"1,191.95",20.66,30.81,85,"8,320",0.69,0.6,0.63,1.47,,,,,,,,
2003-06-20,0.36,0.23,,98.38,99.3,2.4,3.5,-5.31,#N/A,2.2,93.91,8.9,553,"1,190.55",19.14,27.65,88.33,"18,498",0.69,0.6,0.63,1.47,,,,,,,,
2003-06-27,0.26,0.2,,98.38,99.3,2.4,3.5,-5.31,#N/A,2.19,95.04,8.82,537,"1,194.45",19.16,27.56,95.25,"22,925",0.69,0.6,0.63,1.47,,,,,,,,
2003-07-04,0.35,0.2,,98.6,99,3,21.4,-3.32,#N/A,2.34,94.55,8.8,553,"1,180.50",19.39,24.07,90,"34,135",0.38,0.49,0.68,1.09,,,,,,,,
2003-07-11,0.42,0.22,,98.6,99,3,21.4,-3.32,#N/A,2.35,95.8,8.94,569,"1,178.50",18.47,24.34,87.75,"46,092",0.38,0.49,0.68,1.09,,,,,,,,
2003-07-18,0.35,0.13,,98.6,99,3,21.4,-3.32,#N/A,2.51,96.63,9,534,"1,182.55",19.11,24.32,94.33,"51,402",0.38,0.49,0.68,1.09,,,,,,,,
2003-07-25,0.31,0.12,,98.6,99,3,21.4,-3.32,#N/A,2.67,94.96,9,519,"1,180.15",17.75,24.8,89.25,"58,318",0.38,0.49,0.68,1.09,,,,,,,,
2003-08-01,0.69,0.3,,98.87,99.3,7.4,15.2,-3.11,#N/A,2.61,96.66,9.1,561,"1,184.20",20.75,24.89,92.5,"58,273",0.66,0.73,0.71,0.64,,,,,,,,
2003-08-08,0.55,0.17,,98.87,99.3,7.4,15.2,-3.11,#N/A,2.57,96.36,8.81,537,"1,181.05",19.59,25.82,83.17,"58,240",0.66,0.73,0.71,0.64,,,,,,,,
2003-08-15,0.31,0.19,,98.87,99.3,7.4,15.2,-3.11,#N/A,2.73,96.65,8.6,527,"1,177.00",18.27,22.97,77.33,"61,835",0.66,0.73,0.71,0.64,,,,,,,,
2003-08-22,0.32,0.21,,98.87,99.3,7.4,15.2,-3.11,#N/A,2.56,98.83,9.11,503,"1,169.70",18.55,21.23,70.13,"72,205",0.66,0.73,0.71,0.64,,,,,,,,
2003-08-29,0.45,0.24,,98.87,99.3,7.4,15.2,-3.11,#N/A,2.49,98.1,9.2,504,"1,178.35",18.63,20.83,72.8,"68,245",0.66,0.73,0.71,0.64,,,,,,,,
2003-09-05,0.27,0.22,,99.18,99.3,-0.2,10.1,-4.58,#N/A,2.63,97.09,9.3,487,"1,170.25",18.17,22.26,71.25,"71,706",0.42,0.65,0.72,-0.48,,,,,,,,
2003-09-12,0.48,0.22,,99.18,99.3,-0.2,10.1,-4.58,#N/A,2.63,96,9.42,481,"1,170.10",18.68,22.39,73.33,"72,530",0.42,0.65,0.72,-0.48,,,,,,,,
2003-09-19,0.47,0.24,,99.18,99.3,-0.2,10.1,-4.58,#N/A,2.5,94.78,10.1,477,"1,167.90",17.54,19.8,71.88,"61,495",0.42,0.65,0.72,-0.48,,,,,,,,
2003-09-26,0.7,0.38,,99.18,99.3,-0.2,10.1,-4.58,#N/A,2.45,93.85,9.92,495,"1,150.50",22.23,25.73,70.1,"61,403",0.42,0.65,0.72,-0.48,,,,,,,,
2003-10-03,0.58,0.37,,99.5,99.6,3.7,22.4,-5.84,#N/A,2.56,93.1,10.7,486,"1,150.05",19.5,24.76,66.38,"58,565",0.53,0.77,0.88,-1.71,,,,,,,,
2003-10-10,0.34,0.29,,99.5,99.6,3.7,22.4,-5.84,#N/A,2.63,91.52,10.44,458,"1,145.75",18.45,24.12,68.25,"61,754",0.53,0.77,0.88,-1.71,,,,,,,,
2003-10-17,0.24,0.27,,99.5,99.6,3.7,22.4,-5.84,#N/A,2.53,92.29,9.97,457,"1,172.25",17.62,25.73,66.25,"59,505",0.53,0.77,0.88,-1.71,,,,,,,,
2003-10-24,0.49,0.31,,99.5,99.6,3.7,22.4,-5.84,#N/A,2.5,91.43,9.71,482,"1,185.65",17.71,28.01,73.33,"59,909",0.53,0.77,0.88,-1.71,,,,,,,,
2003-10-31,0.22,0.24,,99.82,99.7,7.4,25.5,-3.18,#N/A,2.47,92.73,9.31,470,"1,183.63",16.1,28.33,68.83,"67,065",0.44,1,0.77,-2.42,,,,,,,,
2003-11-07,0.22,0.2,,99.82,99.7,7.4,25.5,-3.18,#N/A,2.43,93.02,9.28,456,"1,179.00",16.93,26.1,63.83,"75,468",0.44,1,0.77,-2.42,,,,,,,,
2003-11-14,0.42,0.25,,99.82,99.7,7.4,25.5,-3.18,#N/A,2.41,91.37,9.62,463,"1,171.60",16.94,26.62,64,"80,555",0.44,1,0.77,-2.42,,,,,,,,
2003-11-21,0.67,0.32,,99.82,99.7,7.4,25.5,-3.18,#N/A,2.34,90.6,9.47,467,"1,195.50",18.98,28.2,69.5,"67,347",0.44,1,0.77,-2.42,,,,,,,,
2003-11-28,0.42,0.26,,99.82,99.7,7.4,25.5,-3.18,#N/A,2.29,90.23,9.7,455,"1,202.05",16.32,25.35,70.4,"65,473",0.44,1,0.77,-2.42,,,,,,,,
2003-12-05,0.36,0.28,,100.11,100.1,8.2,20,-3.55,#N/A,2.36,89.14,9.57,443,"1,190.50",17.09,27.85,65.1,"60,626",0.43,0.72,0.81,-2.09,,,,,,,,
2003-12-12,0.28,0.23,,100.11,100.1,8.2,20,-3.55,#N/A,2.43,88.6,9.49,438,"1,185.05",16.41,26.05,54.5,"63,576",0.43,0.72,0.81,-2.09,,,,,,,,
2003-12-19,0.48,0.26,,100.11,100.1,8.2,20,-3.55,#N/A,2.35,88.15,9.42,428,"1,190.65",16.42,24.43,50.13,"65,100",0.43,0.72,0.81,-2.09,,,,,,,,
2003-12-26,0.75,0.31,,100.11,100.1,8.2,20,-3.55,#N/A,2.34,87.63,9.42,431,"1,199.85",17.45,25.1,51,"63,238",0.43,0.72,0.81,-2.09,,,,,,,,
2004-01-02,0.59,0.3,0.1,100.34,100.2,6.7,31.3,-3.29,#N/A,2.48,86.92,9.75,404,"1,195.05",18.22,20.89,50.33,"54,002",0.3,0.64,0.67,-1.77,,,,,,,,
2004-01-09,0.28,0.26,0.14,100.34,100.2,6.7,31.3,-3.29,#N/A,2.42,85.11,9.79,388,"1,181.60",16.75,21.38,44.67,"63,139",0.3,0.64,0.67,-1.77,,,,,,,,
2004-01-16,0.37,0.29,0.16,100.34,100.2,6.7,31.3,-3.29,#N/A,2.36,87.73,9.86,406,"1,186.10",15,19.53,52.13,"69,941",0.3,0.64,0.67,-1.77,,,,,,,,
2004-01-23,0.41,0.3,0.13,100.34,100.2,6.7,31.3,-3.29,#N/A,2.41,86.56,10.08,401,"1,184.80",14.84,20.05,54.75,"69,134",0.3,0.64,0.67,-1.77,,,,,,,,
2004-01-30,0.64,0.33,0.23,100.34,100.2,6.7,31.3,-3.29,#N/A,2.31,87.2,10.27,432,"1,173.50",16.63,21.23,60.5,"72,026",0.3,0.64,0.67,-1.77,,,,,,,,
2004-02-06,0.71,0.38,0.23,100.51,100.5,7.8,32.6,-2.58,#N/A,2.33,86.02,10.28,448,"1,167.75",16,21.81,67,"59,718",0.45,1.34,1.25,-1.78,,,,,,,,
2004-02-13,0.5,0.3,0.19,100.51,100.5,7.8,32.6,-2.58,#N/A,2.37,85.55,9.87,433,"1,156.50",15.58,19.94,58.5,"60,944",0.45,1.34,1.25,-1.78,,,,,,,,
2004-02-20,0.54,0.31,0.25,100.51,100.5,7.8,32.6,-2.58,#N/A,2.39,87.24,9.69,453,"1,167.13",16.04,18.96,53.63,"69,635",0.45,1.34,1.25,-1.78,,,,,,,,
2004-02-27,0.48,0.36,0.28,100.51,100.5,7.8,32.6,-2.58,#N/A,2.33,87.31,9.84,445,"1,176.53",14.55,19.95,53.17,"66,382",0.45,1.34,1.25,-1.78,,,,,,,,
2004-03-05,0.55,0.41,0.26,100.61,100.7,10.1,43.5,-1.65,#N/A,2.29,88.17,10.16,438,"1,172.90",14.48,19.15,52.5,"81,404",0.25,0.94,0.93,-1.96,,,,,,,,
2004-03-12,0.71,0.49,0.29,100.61,100.7,10.1,43.5,-1.65,#N/A,2.26,89.12,10.26,444,"1,180.50",18.3,24.58,63.33,"80,527",0.25,0.94,0.93,-1.96,,,,,,,,
2004-03-19,0.52,0.51,0.34,100.61,100.7,10.1,43.5,-1.65,#N/A,2.26,88.13,10.37,429,"1,158.30",19.15,21.89,57.38,"77,441",0.25,0.94,0.93,-1.96,,,,,,,,
2004-03-26,0.55,0.5,0.32,100.61,100.7,10.1,43.5,-1.65,#N/A,2.25,88.89,10.73,435,"1,157.78",17.33,24.06,55.75,"76,382",0.25,0.94,0.93,-1.96,,,,,,,,
2004-04-02,0.26,0.41,0.28,100.67,101,14.4,37.7,3.23,#N/A,2.3,88.51,10.95,423,"1,141.68",15.64,23.45,53,"83,797",0.24,1.21,0.59,-1.66,,,,,,,,
2004-04-09,0.27,0.37,0.24,100.67,101,14.4,37.7,3.23,#N/A,2.33,88.97,10.47,419,"1,143.95",16.26,21.09,52.5,"82,120",0.24,1.21,0.59,-1.66,,,,,,,,
2004-04-16,0.4,0.36,0.25,100.67,101,14.4,37.7,3.23,#N/A,2.35,89.94,10.67,435,"1,160.15",14.94,23.23,56.13,"82,476",0.24,1.21,0.59,-1.66,,,,,,,,
2004-04-23,0.41,0.35,0.31,100.67,101,14.4,37.7,3.23,#N/A,2.22,91.08,10.64,439,"1,158.45",14.01,20.88,54.5,"75,192",0.24,1.21,0.59,-1.66,,,,,,,,
2004-04-30,0.58,0.46,0.35,100.69,101,14.4,36.7,3.23,#N/A,2.19,90.48,10.61,478,"1,173.35",17.19,24.47,64.42,"58,009",0.26,1.07,0.94,-1.33,,,,,,,,
2004-05-07,0.6,0.55,0.42,100.69,100.9,10.8,36.7,0.29,#N/A,2.15,91.13,10.54,541,"1,171.25",18.13,27.05,68.08,"48,815",0.26,1.07,0.94,-1.33,,,,,,,,
2004-05-14,0.62,0.55,0.39,100.69,100.9,10.8,36.7,0.29,#N/A,2.24,91.66,10.6,512,"1,186.95",18.47,36.36,67.5,"43,072",0.26,1.07,0.94,-1.33,,,,,,,,
2004-05-21,0.54,0.57,0.37,100.69,100.9,10.8,36.7,0.29,#N/A,2.21,90.49,10.49,517,"1,175.25",18.49,34.47,64.3,"43,209",0.26,1.07,0.94,-1.33,,,,,,,,
2004-05-28,0.39,0.49,0.35,100.69,100.9,10.8,36.7,0.29,#N/A,2.11,88.9,10.59,508,"1,164.90",15.5,27,62.8,"51,734",0.26,1.07,0.94,-1.33,,,,,,,,
2004-06-04,0.27,0.5,0.32,100.69,101,13.5,42,1.18,#N/A,2.08,88.54,10.49,493,"1,163.75",16.78,34.29,61.67,"27,927",0.43,2.22,1.37,-0.56,,,,,,,,
2004-06-11,0.16,0.4,0.29,100.69,101,13.5,42,1.18,#N/A,1.99,90.01,10.3,494,"1,163.95",15.04,39.5,59,"24,935",0.43,2.22,1.37,-0.56,,,,,,,,
2004-06-18,0.19,0.4,0.3,100.69,101,13.5,42,1.18,#N/A,1.93,89.08,10.21,488,"1,160.05",14.99,36.34,57.81,"27,062",0.43,2.22,1.37,-0.56,,,,,,,,
2004-06-25,0.43,0.42,0.34,100.69,101,13.5,42,1.18,#N/A,1.91,88.88,10.18,494,"1,149.00",15.19,32.45,57.38,"29,634",0.43,2.22,1.37,-0.56,,,,,,,,
2004-07-02,0.37,0.38,0.32,100.66,100.7,15.7,38.3,-0.29,#N/A,1.94,87.99,10,482,"1,155.05",15.08,31.95,53.06,"12,065",0.28,1.07,0.83,0.15,,,,,,,,
2004-07-09,0.55,0.42,0.35,100.66,100.7,15.7,38.3,-0.29,#N/A,1.94,87.42,9.71,489,"1,149.25",15.78,31.11,53.88,"-1,423",0.28,1.07,0.83,0.15,,,,,,,,
2004-07-16,0.25,0.31,0.32,100.66,100.7,15.7,38.3,-0.29,#N/A,1.85,87.14,9.3,460,"1,164.60",14.34,27.81,53.5,"-7,983",0.28,1.07,0.83,0.15,,,,,,,,
2004-07-23,0.45,0.4,0.32,100.66,100.7,15.7,38.3,-0.29,#N/A,1.78,89.26,9.09,470,"1,166.25",16.5,28.41,52,"-1,541",0.28,1.07,0.83,0.15,,,,,,,,
2004-07-30,0.51,0.4,0.32,100.66,100.6,9.6,38.3,4.27,#N/A,1.8,89.96,9.4,466,"1,170.10",15.32,28.62,49.65,"22,312",0.28,1.07,0.83,0.15,,,,,,,,
2004-08-06,0.61,0.56,0.36,100.62,100.6,9.6,36.1,4.27,#N/A,1.84,88.36,9.11,466,"1,162.20",19.34,28.86,47.69,"25,153",0.48,0.78,0.67,0,,,,,,,,
2004-08-13,0.47,0.51,0.38,100.62,100.6,9.6,36.1,4.27,#N/A,1.77,87.9,9.14,455,"1,161.70",17.98,26.98,47.4,"25,280",0.48,0.78,0.67,0,,,,,,,,
